Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Tipo Agregado
Apartamento;Leblon;3;2;1;160;9000.0;2800.0;0.0;11800.0;Apartamento
Apartamento;Copacabana;4;1;0;160;3300.0;1600.0;190.0;5090.0;Apartamento
Apartamento;Tijuca;4;2;1;145;3750.0;1640.0;256.0;5646.0;Apartamento
Apartamento;Copacabana;3;0;1;150;3700.0;1500.0;258.0;5458.0;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;350.0;0.0;1550.0;Apartamento
Apartamento;Ipanema;3;1;0;118;4600.0;1354.0;278.0;6232.0;Apartamento
Apartamento;Copacabana;1;0;0;42;1500.0;390.0;24.0;1914.0;Apartamento
Apartamento;Copacabana;2;0;1;100;5000.0;965.0;86.0;6051.0;Apartamento
Apartamento;Flamengo;1;1;1;76;3200.0;662.0;198.0;4060.0;Apartamento
Apartamento;Copacabana;2;1;1;75;2699.0;1620.0;110.0;4429.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3500.0;521.0;0.0;4021.0;Apartamento
Apartamento;Leblon;1;1;1;55;3000.0;1053.0;160.0;4213.0;Apartamento
Apartamento;Tijuca;2;1;1;80;2100.0;750.0;120.0;2970.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;5500.0;2600.0;740.0;8840.0;Apartamento
Apartamento;Tijuca;3;1;0;80;1500.0;450.0;0.0;1950.0;Apartamento
Apartamento;Copacabana;1;0;0;37;1800.0;402.0;73.0;2275.0;Apartamento
Apartamento;Copacabana;2;0;1;60;2950.0;700.0;140.0;3790.0;Apartamento
Apartamento;Tijuca;2;0;1;84;2100.0;1150.0;408.0;3658.0;Apartamento
Apartamento;Copacabana;2;0;0;82;3650.0;690.0;0.0;4340.0;Apartamento
Apartamento;Flamengo;3;1;0;165;5500.0;1550.0;35.0;7085.0;Apartamento
Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0;2841.0;Apartamento
Apartamento;Leblon;3;1;0;100;4990.0;950.0;334.0;6274.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;112;5500.0;1200.0;682.0;7382.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;74;2800.0;622.0;64.0;3486.0;Apartamento
Apartamento;Ipanema;3;1;1;145;8000.0;1700.0;0.0;9700.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;234;10500.0;3430.0;460.0;14390.0;Apartamento
Apartamento;Leblon;3;2;2;220;7000.0;4974.0;980.0;12954.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;2400.0;1200.0;222.0;3822.0;Apartamento
Apartamento;Botafogo;2;2;1;105;3600.0;1247.0;254.0;5101.0;Apartamento
Apartamento;Ipanema;3;2;1;140;10000.0;3050.0;690.0;13740.0;Apartamento
Apartamento;Copacabana;4;2;2;360;6000.0;3500.0;380.0;9880.0;Apartamento
Apartamento;Leblon;2;1;1;70;4900.0;1200.0;2703.0;8803.0;Apartamento
Apartamento;Ipanema;4;2;1;250;6500.0;2800.0;674.0;9974.0;Apartamento
Apartamento;Flamengo;4;2;2;150;7000.0;1965.0;0.0;8965.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;70;4000.0;1600.0;300.0;5900.0;Apartamento
Apartamento;Tijuca;3;1;0;92;1900.0;655.0;0.0;2555.0;Apartamento
Apartamento;Tijuca;3;1;1;95;2300.0;1400.0;118.0;3818.0;Apartamento
Apartamento;Leblon;1;0;1;58;6000.0;950.0;150.0;7100.0;Apartamento
Apartamento;Botafogo;3;1;1;101;5100.0;1340.0;342.0;6782.0;Apartamento
Apartamento;Ipanema;2;0;0;65;3500.0;902.0;184.0;4586.0;Apartamento
Apartamento;Copacabana;3;1;0;100;3100.0;700.0;0.0;3800.0;Apartamento
Apartamento;Ipanema;3;1;1;170;8500.0;1650.0;440.0;10590.0;Apartamento
Apartamento;Copacabana;3;1;1;300;5000.0;1400.0;400.0;6800.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;107;2100.0;1258.0;144.0;3502.0;Apartamento
Apartamento;Copacabana;1;0;0;25;1200.0;420.0;25.0;1645.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1750.0;750.0;78.0;2578.0;Apartamento
Apartamento;Tijuca;1;0;0;25;1400.0;310.0;0.0;1710.0;Apartamento
Apartamento;Botafogo;3;2;1;102;3800.0;891.0;0.0;4691.0;Apartamento
Apartamento;Copacabana;4;1;1;172;11000.0;2000.0;475.0;13475.0;Apartamento
Apartamento;Tijuca;2;1;0;60;1550.0;550.0;51.0;2151.0;Apartamento
Apartamento;Ipanema;3;1;1;150;7400.0;1890.0;700.0;9990.0;Apartamento
Apartamento;Copacabana;2;0;0;78;2700.0;740.0;30.0;3470.0;Apartamento
Apartamento;Botafogo;3;1;0;118;4500.0;1488.0;194.0;6182.0;Apartamento
Apartamento;Leblon;3;0;1;120;9500.0;2180.0;435.0;12115.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;4499.0;1780.0;0.0;6279.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;5500.0;1798.0;623.0;7921.0;Apartamento
Apartamento;Flamengo;4;2;1;330;10000.0;2368.0;1045.0;13413.0;Apartamento
Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;1500.0;14700.0;Apartamento
Apartamento;Tijuca;1;0;0;33;1350.0;260.0;24.0;1634.0;Apartamento
Apartamento;Ipanema;1;0;0;32;2300.0;279.0;23.0;2602.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1319.0;150.0;3969.0;Apartamento
Apartamento;Botafogo;3;3;1;96;6500.0;488.0;0.0;6988.0;Apartamento
Apartamento;Copacabana;4;2;1;200;6300.0;1650.0;0.0;7950.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;48;3200.0;1670.0;0.0;4870.0;Apartamento
Apartamento;Barra da Tijuca;4;1;1;133;3500.0;1200.0;423.0;5123.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;60;2350.0;960.0;183.0;3493.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;105;3200.0;1800.0;244.0;5244.0;Apartamento
Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0;14123.0;Apartamento
Apartamento;Copacabana;4;1;0;180;2000.0;1924.0;423.0;4347.0;Apartamento
Apartamento;Copacabana;2;1;1;100;6000.0;1200.0;300.0;7500.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;110;5000.0;1970.0;235.0;7205.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;2100.0;1000.0;100.0;3200.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1300.0;330.0;3830.0;Apartamento
Apartamento;Tijuca;3;1;1;90;2500.0;1350.0;0.0;3850.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;1900.0;960.0;107.0;2967.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3000.0;2000.0;220.0;5220.0;Apartamento
Apartamento;Botafogo;3;2;1;160;3900.0;2219.0;428.0;6547.0;Apartamento
Apartamento;Tijuca;1;0;0;50;1400.0;511.0;0.0;1911.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;106;3500.0;1765.0;690.0;5955.0;Apartamento
Apartamento;Tijuca;3;1;1;100;2300.0;690.0;0.0;2990.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;76;1600.0;1007.0;181.0;2788.0;Apartamento
Apartamento;Tijuca;3;1;0;90;2500.0;790.0;96.0;3386.0;Apartamento
Apartamento;Copacabana;1;1;1;45;2250.0;1200.0;270.0;3720.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;950.0;70.0;3320.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;900.0;0.0;3200.0;Apartamento
Apartamento;Botafogo;2;1;1;92;3300.0;833.0;236.0;4369.0;Apartamento
Apartamento;Copacabana;2;2;1;78;3580.0;861.0;0.0;4441.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2250.0;1150.0;138.0;3538.0;Apartamento
Apartamento;Leblon;2;0;0;68;2700.0;1050.0;187.0;3937.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;104;3800.0;2570.0;655.0;7025.0;Apartamento
Apartamento;Leblon;3;2;1;260;8000.0;4300.0;1185.0;13485.0;Apartamento
Apartamento;Copacabana;1;0;0;50;2000.0;660.0;25.0;2685.0;Apartamento
Apartamento;Barra da Tijuca;4;4;3;220;8440.0;960.0;600.0;10000.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;2259.0;600.0;740.0;3599.0;Apartamento
Apartamento;Leblon;1;0;1;75;3200.0;900.0;130.0;4230.0;Apartamento
Apartamento;Botafogo;2;1;0;90;5600.0;1200.0;0.0;6800.0;Apartamento
Apartamento;Copacabana;3;1;0;212;5000.0;2281.0;777.0;8058.0;Apartamento
Apartamento;Flamengo;2;0;0;72;2300.0;580.0;1200.0;4080.0;Apartamento
Apartamento;Copacabana;3;0;0;147;4200.0;1200.0;190.0;5590.0;Apartamento
Apartamento;Copacabana;1;0;0;38;1300.0;520.0;74.0;1894.0;Apartamento
Apartamento;Copacabana;3;0;0;125;3500.0;1700.0;0.0;5200.0;Apartamento
Apartamento;Botafogo;1;1;0;61;2650.0;569.0;138.0;3357.0;Apartamento
Apartamento;Tijuca;2;1;1;100;1800.0;727.0;102.0;2629.0;Apartamento
Apartamento;Botafogo;2;1;1;80;2500.0;920.0;150.0;3570.0;Apartamento
Apartamento;Tijuca;3;0;0;122;1500.0;695.0;172.0;2367.0;Apartamento
Apartamento;Tijuca;2;1;0;68;2000.0;705.0;99.0;2804.0;Apartamento
Apartamento;Copacabana;2;2;1;87;5300.0;1064.0;161.0;6525.0;Apartamento
Apartamento;Flamengo;3;1;1;165;8000.0;1377.0;300.0;9677.0;Apartamento
Apartamento;Ipanema;2;1;2;90;10000.0;3687.0;475.0;14162.0;Apartamento
Apartamento;Barra da Tijuca;4;3;1;189;5500.0;2700.0;435.0;8635.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;900.0;0.0;2200.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;1400.0;690.0;0.0;2090.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;169;5000.0;1200.0;386.0;6586.0;Apartamento
Apartamento;Tijuca;2;1;0;83;2200.0;750.0;83.0;3033.0;Apartamento
Apartamento;Tijuca;2;1;1;80;1800.0;600.0;21.0;2421.0;Apartamento
Apartamento;Copacabana;1;0;0;35;3000.0;700.0;80.0;3780.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;42;1000.0;740.0;0.0;1740.0;Apartamento
Apartamento;Copacabana;3;1;1;150;5000.0;1800.0;0.0;6800.0;Apartamento
Apartamento;Leblon;4;3;1;170;10000.0;3076.0;550.0;13626.0;Apartamento
Apartamento;Ipanema;3;0;0;85;3600.0;950.0;145.0;4695.0;Apartamento
Apartamento;Leblon;2;3;1;75;4200.0;819.0;209.0;5228.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;126;3000.0;1500.0;233.0;4733.0;Apartamento
Apartamento;Copacabana;3;0;0;107;3200.0;600.0;150.0;3950.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;292;10000.0;3800.0;8000.0;21800.0;Apartamento
Apartamento;Tijuca;3;1;1;80;2200.0;700.0;200.0;3100.0;Apartamento
Apartamento;Copacabana;3;0;1;124;3500.0;860.0;0.0;4360.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;106;3400.0;1630.0;280.0;5310.0;Apartamento
Apartamento;Copacabana;3;1;0;160;3300.0;1741.0;0.0;5041.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;50;1700.0;484.0;38.0;2222.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;0.0;4600.0;Apartamento
Apartamento;Copacabana;3;0;1;100;4500.0;750.0;300.0;5550.0;Apartamento
Apartamento;Barra da Tijuca;1;2;1;90;3200.0;982.0;316.0;4498.0;Apartamento
Apartamento;Copacabana;2;0;0;75;2000.0;677.0;131.0;2808.0;Apartamento
Apartamento;Tijuca;3;1;1;80;1900.0;982.0;113.0;2995.0;Apartamento
Apartamento;Tijuca;2;1;0;72;2100.0;875.0;120.0;3095.0;Apartamento
Apartamento;Tijuca;2;1;1;86;2500.0;714.0;0.0;3214.0;Apartamento
Apartamento;Tijuca;2;1;0;68;1300.0;822.0;0.0;2122.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;256;11500.0;4068.0;497.0;16065.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;492;7000.0;6000.0;1040.0;14040.0;Apartamento
Apartamento;Ipanema;2;1;0;67;2200.0;1600.0;148.0;3948.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2000.0;1295.0;190.0;3485.0;Apartamento
Apartamento;Leblon;4;2;4;200;9500.0;2713.0;1153.0;13366.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;3000.0;790.0;213.0;4003.0;Apartamento
Apartamento;Leblon;3;3;1;166;8500.0;3500.0;680.0;12680.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;115;9000.0;2470.0;4500.0;15970.0;Apartamento
Apartamento;Leblon;2;0;1;55;3500.0;1245.0;142.0;4887.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;106;2250.0;1772.0;2520.0;6542.0;Apartamento
Apartamento;Ipanema;3;1;1;160;7800.0;2600.0;461.0;10861.0;Apartamento
Apartamento;Ipanema;3;1;1;120;4700.0;1400.0;0.0;6100.0;Apartamento
Apartamento;Leblon;2;1;1;108;5000.0;2000.0;530.0;7530.0;Apartamento
Apartamento;Copacabana;1;0;0;44;1500.0;531.0;25.0;2056.0;Apartamento
Apartamento;Tijuca;2;1;1;80;2000.0;500.0;94.0;2594.0;Apartamento
Apartamento;Leblon;1;0;0;45;3000.0;570.0;130.0;3700.0;Apartamento
Apartamento;Leblon;3;1;1;125;8000.0;1900.0;0.0;9900.0;Apartamento
Apartamento;Barra da Tijuca;4;2;4;378;10000.0;2800.0;21000.0;33800.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;220;3500.0;1980.0;10.0;5490.0;Apartamento
Apartamento;Copacabana;1;0;0;21;1400.0;439.0;25.0;1864.0;Apartamento
Apartamento;Barra da Tijuca;3;3;2;240;9500.0;3526.0;1502.0;14528.0;Apartamento
Apartamento;Ipanema;2;0;1;95;7000.0;2432.0;365.0;9797.0;Apartamento
Apartamento;Copacabana;2;0;0;85;2500.0;1117.0;166.0;3783.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2500.0;1090.0;278.0;3868.0;Apartamento
Apartamento;Tijuca;2;1;1;70;2500.0;769.0;0.0;3269.0;Apartamento
Apartamento;Botafogo;2;1;0;96;2980.0;695.0;179.0;3854.0;Apartamento
Apartamento;Tijuca;2;1;1;100;3100.0;700.0;0.0;3800.0;Apartamento
Apartamento;Copacabana;2;0;0;80;2600.0;764.0;0.0;3364.0;Apartamento
Apartamento;Copacabana;4;1;0;210;5500.0;2890.0;395.0;8785.0;Apartamento
Apartamento;Ipanema;2;1;0;86;5500.0;2000.0;0.0;7500.0;Apartamento
Apartamento;Copacabana;1;1;0;47;2500.0;900.0;500.0;3900.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;63;2800.0;1320.0;145.0;4265.0;Apartamento
Apartamento;Copacabana;4;1;2;270;10000.0;2620.0;470.0;13090.0;Apartamento
Apartamento;Copacabana;3;1;1;100;3000.0;1200.0;0.0;4200.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;191;3500.0;1100.0;550.0;5150.0;Apartamento
Apartamento;Ipanema;3;1;1;120;5800.0;1700.0;139.0;7639.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;189;9500.0;1700.0;0.0;11200.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;2800.0;1350.0;189.0;4339.0;Apartamento
Apartamento;Botafogo;2;1;1;85;3900.0;900.0;0.0;4800.0;Apartamento
Apartamento;Copacabana;3;1;0;200;6800.0;1700.0;520.0;9020.0;Apartamento
Apartamento;Ipanema;3;2;1;170;6300.0;2200.0;495.0;8995.0;Apartamento
Apartamento;Botafogo;3;1;1;101;5500.0;1100.0;0.0;6600.0;Apartamento
Apartamento;Copacabana;2;0;1;70;4100.0;710.0;30.0;4840.0;Apartamento
Apartamento;Botafogo;1;0;0;33;1350.0;480.0;60.0;1890.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;65;6000.0;1180.0;3000.0;10180.0;Apartamento
Apartamento;Tijuca;2;0;0;60;1700.0;487.0;49.0;2236.0;Apartamento
Apartamento;Leblon;3;1;1;150;8500.0;2055.0;399.0;10954.0;Apartamento
Apartamento;Copacabana;1;0;0;45;1700.0;470.0;58.0;2228.0;Apartamento
Apartamento;Ipanema;3;2;1;140;6300.0;2200.0;387.0;8887.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;233;11000.0;3200.0;500.0;14700.0;Apartamento
Apartamento;Leblon;3;1;0;100;4600.0;1153.0;302.0;6055.0;Apartamento
Apartamento;Copacabana;3;0;0;110;3500.0;650.0;0.0;4150.0;Apartamento
Apartamento;Ipanema;3;2;1;130;5000.0;2107.0;402.0;7509.0;Apartamento
Apartamento;Copacabana;3;1;0;110;3300.0;794.0;0.0;4094.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;130;5700.0;800.0;450.0;6950.0;Apartamento
Apartamento;Flamengo;3;2;1;98;3000.0;805.0;179.0;3984.0;Apartamento
Apartamento;Copacabana;2;2;1;105;5000.0;1000.0;0.0;6000.0;Apartamento
Apartamento;Copacabana;2;1;0;79;2600.0;737.0;187.0;3524.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;75;2000.0;1396.0;1340.0;4736.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1380.0;0.0;3880.0;Apartamento
Apartamento;Botafogo;1;1;0;50;2000.0;854.0;240.0;3094.0;Apartamento
Apartamento;Copacabana;2;1;1;85;2950.0;620.0;159.0;3729.0;Apartamento
Apartamento;Tijuca;3;1;1;145;2800.0;950.0;154.0;3904.0;Apartamento
Apartamento;Copacabana;2;1;0;130;4500.0;1150.0;270.0;5920.0;Apartamento
Apartamento;Leblon;4;1;1;182;9500.0;3150.0;630.0;13280.0;Apartamento
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;0.0;2250.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;480;8500.0;2500.0;0.0;11000.0;Apartamento
Apartamento;Tijuca;3;1;0;96;1750.0;950.0;118.0;2818.0;Apartamento
Apartamento;Botafogo;3;1;1;87;3200.0;1038.0;176.0;4414.0;Apartamento
Apartamento;Ipanema;2;1;1;90;7000.0;2800.0;280.0;10080.0;Apartamento
Apartamento;Copacabana;2;0;1;75;2600.0;620.0;180.0;3400.0;Apartamento
Apartamento;Copacabana;3;1;0;92;3900.0;1064.0;140.0;5104.0;Apartamento
Apartamento;Ipanema;2;0;0;56;2900.0;954.0;168.0;4022.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;3000.0;17966.0;2765.0;23731.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;110;3991.0;1560.0;2800.0;8351.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;82;2300.0;850.0;140.0;3290.0;Apartamento
Apartamento;Copacabana;3;0;1;120;3000.0;820.0;150.0;3970.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;92;2800.0;1200.0;0.0;4000.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2500.0;2265.0;511.0;5276.0;Apartamento
Apartamento;Ipanema;2;0;2;85;4500.0;1300.0;161.0;5961.0;Apartamento
Apartamento;Ipanema;3;1;1;80;4500.0;1500.0;239.0;6239.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;160;6000.0;1620.0;530.0;8150.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;66;3000.0;1550.0;380.0;4930.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;67;1850.0;900.0;232.0;2982.0;Apartamento
Apartamento;Botafogo;1;0;1;45;1600.0;270.0;77.0;1947.0;Apartamento
Apartamento;Copacabana;2;0;0;80;3000.0;697.0;117.0;3814.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;6000.0;1900.0;270.0;8170.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;141;9000.0;1452.0;687.0;11139.0;Apartamento
Apartamento;Ipanema;2;0;0;70;3500.0;300.0;0.0;3800.0;Apartamento
Apartamento;Botafogo;2;1;1;78;5500.0;800.0;149.0;6449.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;4500.0;2600.0;600.0;7700.0;Apartamento
Apartamento;Tijuca;2;0;0;60;900.0;456.0;20.0;1376.0;Apartamento
Apartamento;Botafogo;1;0;0;35;1700.0;620.0;25.0;2345.0;Apartamento
Apartamento;Copacabana;1;0;0;36;1800.0;605.0;68.0;2473.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;60;1400.0;750.0;112.0;2262.0;Apartamento
Apartamento;Tijuca;3;2;0;108;2000.0;1000.0;0.0;3000.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;3000.0;1400.0;0.0;4400.0;Apartamento
Apartamento;Barra da Tijuca;3;0;1;130;5800.0;1800.0;0.0;7600.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;95;3500.0;1390.0;2600.0;7490.0;Apartamento
Apartamento;Copacabana;3;0;2;130;8500.0;695.0;100.0;9295.0;Apartamento
Apartamento;Leblon;2;1;2;80;5500.0;1275.0;210.0;6985.0;Apartamento
Apartamento;Barra da Tijuca;2;2;0;70;1900.0;1400.0;0.0;3300.0;Apartamento
Apartamento;Copacabana;2;0;0;84;2300.0;1050.0;117.0;3467.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;2000.0;966.0;0.0;2966.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;60;2700.0;1580.0;350.0;4630.0;Apartamento
Apartamento;Ipanema;2;1;2;92;7500.0;3500.0;1000.0;12000.0;Apartamento
Apartamento;Copacabana;3;2;1;250;5500.0;1980.0;400.0;7880.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;863.0;10963.0;Apartamento
Apartamento;Copacabana;2;0;0;72;2000.0;725.0;0.0;2725.0;Apartamento
Apartamento;Copacabana;2;0;0;73;2500.0;730.0;0.0;3230.0;Apartamento
Apartamento;Tijuca;1;0;0;40;900.0;640.0;21.0;1561.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;57;1200.0;1512.0;280.0;2992.0;Apartamento
Apartamento;Flamengo;3;2;1;170;6000.0;1450.0;563.0;8013.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;220;6000.0;3300.0;650.0;9950.0;Apartamento
Apartamento;Leblon;3;2;1;180;9500.0;2800.0;612.0;12912.0;Apartamento
Apartamento;Copacabana;1;1;0;69;2700.0;836.0;166.0;3702.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;160;4500.0;1500.0;180.0;6180.0;Apartamento
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;0.0;2250.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;160;5799.0;2300.0;330.0;8429.0;Apartamento
Apartamento;Leblon;2;2;2;140;6000.0;1800.0;420.0;8220.0;Apartamento
Apartamento;Copacabana;1;0;0;45;1700.0;505.0;67.0;2272.0;Apartamento
Apartamento;Copacabana;3;0;2;120;6000.0;977.0;234.0;7211.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;6000.0;2450.0;2070.0;10520.0;Apartamento
Apartamento;Botafogo;3;2;1;157;4400.0;1950.0;360.0;6710.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;82;2300.0;1260.0;265.0;3825.0;Apartamento
Apartamento;Copacabana;1;0;0;24;1400.0;475.0;53.0;1928.0;Apartamento
Apartamento;Barra da Tijuca;5;3;4;260;10900.0;3000.0;550.0;14450.0;Apartamento
Apartamento;Leblon;3;1;0;110;4200.0;1100.0;0.0;5300.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;120;3250.0;1650.0;0.0;4900.0;Apartamento
Apartamento;Copacabana;2;2;1;78;3680.0;841.0;0.0;4521.0;Apartamento
Apartamento;Copacabana;3;1;0;177;2100.0;1856.0;0.0;3956.0;Apartamento
Apartamento;Copacabana;2;0;0;66;2500.0;911.0;0.0;3411.0;Apartamento
Apartamento;Ipanema;2;1;0;70;2900.0;1060.0;202.0;4162.0;Apartamento
Apartamento;Copacabana;1;0;1;40;1700.0;510.0;23.0;2233.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;72;1800.0;920.0;198.0;2918.0;Apartamento
Apartamento;Ipanema;1;0;1;39;7000.0;460.0;1024.0;8484.0;Apartamento
Apartamento;Tijuca;2;1;1;120;1600.0;874.0;190.0;2664.0;Apartamento
Apartamento;Leblon;1;1;1;57;4300.0;1631.0;304.0;6235.0;Apartamento
Apartamento;Flamengo;2;1;0;63;2000.0;805.0;91.0;2896.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2400.0;860.0;140.0;3400.0;Apartamento
Apartamento;Copacabana;4;1;0;250;4500.0;2100.0;0.0;6600.0;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0;8887.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;91;4000.0;3435.0;545.0;7980.0;Apartamento
Apartamento;Copacabana;2;0;0;90;2550.0;670.0;130.0;3350.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;82;1700.0;2114.0;0.0;3814.0;Apartamento
Apartamento;Ipanema;2;2;0;110;4200.0;1500.0;250.0;5950.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;77;1000.0;1104.0;72.0;2176.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1550.0;350.0;3900.0;Apartamento
Apartamento;Tijuca;2;0;0;90;1700.0;530.0;0.0;2230.0;Apartamento
Apartamento;Tijuca;2;1;0;70;2300.0;840.0;0.0;3140.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;150;6700.0;2100.0;570.0;9370.0;Apartamento
Apartamento;Copacabana;3;0;0;106;2800.0;1052.0;170.0;4022.0;Apartamento
Apartamento;Copacabana;3;2;2;200;7000.0;2600.0;480.0;10080.0;Apartamento
Apartamento;Botafogo;3;0;0;100;2300.0;670.0;127.0;3097.0;Apartamento
Apartamento;Flamengo;1;0;0;30;1350.0;250.0;40.0;1640.0;Apartamento
Apartamento;Leblon;1;1;0;55;3000.0;728.0;183.0;3911.0;Apartamento
Apartamento;Leblon;3;2;3;180;8000.0;3000.0;900.0;11900.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;113;3200.0;1500.0;0.0;4700.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;109;2800.0;1516.0;1819.0;6135.0;Apartamento
Apartamento;Copacabana;2;1;2;75;6490.0;1800.0;200.0;8490.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;237;8100.0;3500.0;400.0;12000.0;Apartamento
Apartamento;Copacabana;3;1;0;95;2900.0;1200.0;160.0;4260.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;134;10000.0;2600.0;600.0;13200.0;Apartamento
Apartamento;Copacabana;3;0;1;110;3000.0;1400.0;0.0;4400.0;Apartamento
Apartamento;Copacabana;3;0;0;195;5000.0;1540.0;231.0;6771.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;50;2000.0;1130.0;0.0;3130.0;Apartamento
Apartamento;Tijuca;2;1;0;64;1150.0;695.0;60.0;1905.0;Apartamento
